"Name","Code","Beschreibung"
"f50k_A1",99,"Keine Angabe"
"f50k_A2",0,"Nein"
"f50k_A2",1,"Ja"
"f50k_A2",99,"Keine Angabe"
"f50k_A3",0,"Nein"
"f50k_A3",1,"Ja"
"f50k_A3",99,"Keine Angabe"
"f50k_A4",0,"Nein"
"f50k_A4",1,"Ja"
"f50k_A4",99,"Keine Angabe"
"f50k_A5",0,"Nein"
"f50k_A5",1,"Ja"
"f50k_A5",99,"Keine Angabe"
"f50k_A6",0,"Nein"
"f50k_A6",1,"Ja"
"f50k_A6",99,"Keine Angabe"
"f50k_A7",0,"Nein"
"f50k_A7",1,"Ja"
"f50k_A7",99,"Keine Angabe"
"f51_1",0,"Nein"
"f51_1",1,"Ja"
"f51_1",88,"Doppelnennungen"
"f51_1",99,"Keine Angabe"
"f51_10",0,"Nein"
"f51_10",1,"Ja"
"f51_10",88,"Doppelnennungen"
"f51_10",99,"Keine Angabe"
"f51_11",0,"Nein"
"f51_11",1,"Ja"
"f51_11",88,"Doppelnennungen"
"f51_11",99,"Keine Angabe"
"f51_12",0,"Nein"
"f51_12",1,"Ja"
"f51_12",88,"Doppelnennungen"
"f51_12",99,"Keine Angabe"
"f51_13",0,"Nein"
"f51_13",1,"Ja"
"f51_13",88,"Doppelnennungen"
"f51_13",99,"Keine Angabe"
"f51_2",0,"Nein"
"f51_2",1,"Ja"
"f51_2",88,"Doppelnennungen"
"f51_2",99,"Keine Angabe"
"f51_3",0,"Nein"
"f51_3",1,"Ja"
"f51_3",88,"Doppelnennungen"
"f51_3",99,"Keine Angabe"
"f51_4",0,"Nein"
"f51_4",1,"Ja"
"f51_4",88,"Doppelnennungen"
"f51_4",99,"Keine Angabe"
"f51_5",0,"Nein"
"f51_5",1,"Ja"
"f51_5",88,"Doppelnennungen"
"f51_5",99,"Keine Angabe"
"f51_6",0,"Nein"
"f51_6",1,"Ja"
"f51_6",88,"Doppelnennungen"
"f51_6",99,"Keine Angabe"
"f51_7",0,"Nein"
"f51_7",1,"Ja"
"f51_7",88,"Doppelnennungen"
"f51_7",99,"Keine Angabe"
"f51_8",0,"Nein"
"f51_8",1,"Ja"
"f51_8",88,"Doppelnennungen"
"f51_8",99,"Keine Angabe"
"f51_9",0,"Nein"
"f51_9",1,"Ja"
"f51_9",88,"Doppelnennungen"
"f51_9",99,"Keine Angabe"
"f52_1",0,"Nein"
"f52_1",1,"Ja"
"f52_1",88,"Doppelnennungen"
"f52_1",99,"Keine Angabe"
"f52_2",0,"Nein"
"f52_2",1,"Ja"
"f52_2",88,"Doppelnennungen"
"f52_2",99,"Keine Angabe"
"f52_3",0,"Nein"
"f52_3",1,"Ja"
"f52_3",88,"Doppelnennungen"
"f52_3",99,"Keine Angabe"
"f52_4",0,"Nein"
"f52_4",1,"Ja"
"f52_4",88,"Doppelnennungen"
"f52_4",99,"Keine Angabe"
"f52_5",0,"Nein"
"f52_5",1,"Ja"
"f52_5",88,"Doppelnennungen"
"f52_5",99,"Keine Angabe"
"f52_6",0,"Nein"
"f52_6",1,"Ja"
"f52_6",88,"Doppelnennungen"
"f52_6",99,"Keine Angabe"
"f52_7",0,"Nein"
"f52_7",1,"Ja"
"f52_7",88,"Doppelnennungen"
"f52_7",99,"Keine Angabe"
"f52_8",0,"Nein"
"f52_8",1,"Ja"
"f52_8",88,"Doppelnennungen"
"f52_8",99,"Keine Angabe"
"f52_9",0,"Nein"
"f52_9",1,"Ja"
"f52_9",88,"Doppelnennungen"
"f52_9",99,"Keine Angabe"
"f53_1",0,"Nein"
"f53_1",1,"Ja"
"f53_1",88,"Doppelnennungen"
"f53_1",99,"Keine Angabe"
"f53_2",0,"Nein"
"f53_2",1,"Ja"
"f53_2",88,"Doppelnennungen"
"f53_2",99,"Keine Angabe"
"f53_3",0,"Nein"
"f53_3",1,"Ja"
"f53_3",88,"Doppelnennungen"
"f53_3",99,"Keine Angabe"
"f53_4",0,"Nein"
"f53_4",1,"Ja"
"f53_4",88,"Doppelnennungen"
"f53_4",99,"Keine Angabe"
"f53_5",0,"Nein"
"f53_5",1,"Ja"
"f53_5",88,"Doppelnennungen"
"f53_5",99,"Keine Angabe"
"f53_6",0,"Nein"
"f53_6",1,"Ja"
"f53_6",88,"Doppelnennungen"
"f53_6",99,"Keine Angabe"
"f53_7",0,"Nein"
"f53_7",1,"Ja"
"f53_7",88,"Doppelnennungen"
"f53_7",99,"Keine Angabe"
"f53_8",0,"Nein"
"f53_8",1,"Ja"
"f53_8",88,"Doppelnennungen"
"f53_8",99,"Keine Angabe"
"f53_9",0,"Nein"
"f53_9",1,"Ja"
"f53_9",88,"Doppelnennungen"
"f53_9",99,"Keine Angabe"
"f54a",1,"1 Mal pro Woche oder öfter"
"f54a",2,"1-3 Mal pro Monat"
"f54a",3,"1-2 Mal pro Quartal"
"f54a",4,"1-2 Mal"
"f54a",5,"Nie"
"f54a",88,"Doppelnennungen"
"f54a",98,"Weiss nicht"
"f54a",99,"Keine Angabe"
"f54b",1,"1 Mal pro Woche oder öfter"
"f54b",2,"1-3 Mal pro Monat"
"f54b",3,"1-2 Mal pro Quartal"
"f54b",4,"1-2 Mal"
"f54b",5,"Nie"
"f54b",88,"Doppelnennungen"
"f54b",98,"Weiss nicht"
"f54b",99,"Keine Angabe"
"f54c",1,"1 Mal pro Woche oder öfter"
"f54c",2,"1-3 Mal pro Monat"
"f54c",3,"1-2 Mal pro Quartal"
"f54c",4,"1-2 Mal"
"f54c",5,"Nie"
"f54c",88,"Doppelnennungen"
"f54c",98,"Weiss nicht"
"f54c",99,"Keine Angabe"
"f54d",1,"1 Mal pro Woche oder öfter"
"f54d",2,"1-3 Mal pro Monat"
"f54d",3,"1-2 Mal pro Quartal"
"f54d",4,"1-2 Mal"
"f54d",5,"Nie"
"f54d",88,"Doppelnennungen"
"f54d",98,"Weiss nicht"
"f54d",99,"Keine Angabe"
"f54e",1,"1 Mal pro Woche oder öfter"
"f54e",2,"1-3 Mal pro Monat"
"f54e",3,"1-2 Mal pro Quartal"
"f54e",4,"1-2 Mal"
"f54e",5,"Nie"
"f54e",88,"Doppelnennungen"
"f54e",98,"Weiss nicht"
"f54e",99,"Keine Angabe"
"f54f",1,"1 Mal pro Woche oder öfter"
"f54f",2,"1-3 Mal pro Monat"
"f54f",3,"1-2 Mal pro Quartal"
"f54f",4,"1-2 Mal"
"f54f",5,"Nie"
"f54f",88,"Doppelnennungen"
"f54f",98,"Weiss nicht"
"f54f",99,"Keine Angabe"
"f54g",1,"1 Mal pro Woche oder öfter"
"f54g",2,"1-3 Mal pro Monat"
"f54g",3,"1-2 Mal pro Quartal"
"f54g",4,"1-2 Mal"
"f54g",5,"Nie"
"f54g",88,"Doppelnennungen"
"f54g",98,"Weiss nicht"
"f54g",99,"Keine Angabe"
"f54h",1,"1 Mal pro Woche oder öfter"
"f54h",2,"1-3 Mal pro Monat"
"f54h",3,"1-2 Mal pro Quartal"
"f54h",4,"1-2 Mal"
"f54h",5,"Nie"
"f54h",88,"Doppelnennungen"
"f54h",98,"Weiss nicht"
"f54h",99,"Keine Angabe"
"f54i",1,"1 Mal pro Woche oder öfter"
"f54i",2,"1-3 Mal pro Monat"
"f54i",3,"1-2 Mal pro Quartal"
"f54i",4,"1-2 Mal"
"f54i",5,"Nie"
"f54i",88,"Doppelnennungen"
"f54i",98,"Weiss nicht"
"f54i",99,"Keine Angabe"
"f54j",1,"1 Mal pro Woche oder öfter"
"f54j",2,"1-3 Mal pro Monat"
"f54j",3,"1-2 Mal pro Quartal"
"f54j",4,"1-2 Mal"
"f54j",5,"Nie"
"f54j",88,"Doppelnennungen"
"f54j",98,"Weiss nicht"
"f54j",99,"Keine Angabe"
"f54k",1,"1 Mal pro Woche oder öfter"
"f54k",2,"1-3 Mal pro Monat"
"f54k",3,"1-2 Mal pro Quartal"
"f54k",4,"1-2 Mal"
"f54k",5,"Nie"
"f54k",88,"Doppelnennungen"
"f54k",98,"Weiss nicht"
"f54k",99,"Keine Angabe"
"f55_1",0,"Nein"
"f55_1",1,"Ja"
"f55_1",88,"Doppelnennungen"
"f55_1",99,"Keine Angabe"
"f55_2",0,"Nein"
"f55_2",1,"Ja"
"f55_2",88,"Doppelnennungen"
"f55_2",99,"Keine Angabe"
"f55_3",0,"Nein"
"f55_3",1,"Ja"
"f55_3",88,"Doppelnennungen"
"f55_3",99,"Keine Angabe"
"f55_4",0,"Nein"
"f55_4",1,"Ja"
"f55_4",88,"Doppelnennungen"
"f55_4",99,"Keine Angabe"
"f55_5",0,"Nein"
"f55_5",1,"Ja"
"f55_5",88,"Doppelnennungen"
"f55_5",99,"Keine Angabe"
"f55_6",0,"Nein"
"f55_6",1,"Ja"
"f55_6",88,"Doppelnennungen"
"f55_6",99,"Keine Angabe"
"f55_7",0,"Nein"
"f55_7",1,"Ja"
"f55_7",88,"Doppelnennungen"
"f55_7",99,"Keine Angabe"
"f56_1",0,"Nein"
"f56_1",1,"Ja"
"f56_1",88,"Doppelnennungen"
"f56_1",99,"Keine Angabe"
"f56_2",0,"Nein"
"f56_2",1,"Ja"
"f56_2",88,"Doppelnennungen"
"f56_2",99,"Keine Angabe"
"f56_3",0,"Nein"
"f56_3",1,"Ja"
"f56_3",88,"Doppelnennungen"
"f56_3",99,"Keine Angabe"
"f56_4",0,"Nein"
"f56_4",1,"Ja"
"f56_4",88,"Doppelnennungen"
"f56_4",99,"Keine Angabe"
"f56_5",0,"Nein"
"f56_5",1,"Ja"
"f56_5",88,"Doppelnennungen"
"f56_5",99,"Keine Angabe"
"f56_6",0,"Nein"
"f56_6",1,"Ja"
"f56_6",88,"Doppelnennungen"
"f56_6",99,"Keine Angabe"
"f56_7",0,"Nein"
"f56_7",1,"Ja"
"f56_7",88,"Doppelnennungen"
"f56_7",99,"Keine Angabe"
"f56_8",0,"Nein"
"f56_8",1,"Ja"
"f56_8",88,"Doppelnennungen"
"f56_8",99,"Keine Angabe"
"f57",1,"Ja"
"f57",2,"Nein"
"f57",88,"Doppelnennungen"
"f57",99,"Keine Angabe"
"f58_1",0,"Nein"
"f58_1",1,"Ja"
"f58_1",88,"Doppelnennungen"
"f58_1",99,"Keine Angabe"
"f58_10",0,"Nein"
"f58_10",1,"Ja"
"f58_10",88,"Doppelnennungen"
"f58_10",99,"Keine Angabe"
"f58_11",0,"Nein"
"f58_11",1,"Ja"
"f58_11",88,"Doppelnennungen"
"f58_11",99,"Keine Angabe"
"f58_12",0,"Nein"
"f58_12",1,"Ja"
"f58_12",88,"Doppelnennungen"
"f58_12",99,"Keine Angabe"
"f58_13",0,"Nein"
"f58_13",1,"Ja"
"f58_13",99,"Keine Angabe"
"f58_2",0,"Nein"
"f58_2",1,"Ja"
"f58_2",88,"Doppelnennungen"
"f58_2",99,"Keine Angabe"
"f58_3",0,"Nein"
"f58_3",1,"Ja"
"f58_3",88,"Doppelnennungen"
"f58_3",99,"Keine Angabe"
"f58_4",0,"Nein"
"f58_4",1,"Ja"
"f58_4",88,"Doppelnennungen"
"f58_4",99,"Keine Angabe"
"f58_5",0,"Nein"
"f58_5",1,"Ja"
"f58_5",88,"Doppelnennungen"
"f58_5",99,"Keine Angabe"
"f58_6",0,"Nein"
"f58_6",1,"Ja"
"f58_6",88,"Doppelnennungen"
"f58_6",99,"Keine Angabe"
"f58_7",0,"Nein"
"f58_7",1,"Ja"
"f58_7",88,"Doppelnennungen"
"f58_7",99,"Keine Angabe"
"f58_8",0,"Nein"
"f58_8",1,"Ja"
"f58_8",88,"Doppelnennungen"
"f58_8",99,"Keine Angabe"
"f58_9",0,"Nein"
"f58_9",1,"Ja"
"f58_9",88,"Doppelnennungen"
"f58_9",99,"Keine Angabe"
"f59",1,"Sehr unzufrieden"
"f59",2,2
"f59",3,3
"f59",4,4
"f59",5,5
"f59",6,"Sehr zufrieden"
"f59",88,"Doppelnennungen"
"f59",98,"Weiss nicht"
"f59",99,"Keine Angabe"
"f5a",1,"Viel zu viel"
"f5a",2,"Zu viel"
"f5a",3,"Gerade richtig"
"f5a",4,"Zu wenig"
"f5a",5,"Viel zu wenig"
"f5a",88,"Doppelnennungen"
"f5a",98,"Weiss nicht"
"f5a",99,"Keine Angabe"
"f5b",1,"Viel zu viel"
"f5b",2,"Zu viel"
"f5b",3,"Gerade richtig"
"f5b",4,"Zu wenig"
"f5b",5,"Viel zu wenig"
"f5b",88,"Doppelnennungen"
"f5b",98,"Weiss nicht"
"f5b",99,"Keine Angabe"
"f5c",1,"Viel zu viel"
"f5c",2,"Zu viel"
"f5c",3,"Gerade richtig"
"f5c",4,"Zu wenig"
"f5c",5,"Viel zu wenig"
"f5c",88,"Doppelnennungen"
"f5c",98,"Weiss nicht"
"f5c",99,"Keine Angabe"
"f5d",1,"Viel zu viel"
"f5d",2,"Zu viel"
"f5d",3,"Gerade richtig"
"f5d",4,"Zu wenig"
"f5d",5,"Viel zu wenig"
"f5d",88,"Doppelnennungen"
"f5d",98,"Weiss nicht"
"f5d",99,"Keine Angabe"
"f5e",1,"Viel zu viel"
"f5e",2,"Zu viel"
"f5e",3,"Gerade richtig"
"f5e",4,"Zu wenig"
"f5e",5,"Viel zu wenig"
"f5e",88,"Doppelnennungen"
"f5e",98,"Weiss nicht"
"f5e",99,"Keine Angabe"
"f5f",1,"Viel zu viel"
"f5f",2,"Zu viel"
"f5f",3,"Gerade richtig"
"f5f",4,"Zu wenig"
"f5f",5,"Viel zu wenig"
"f5f",88,"Doppelnennungen"
"f5f",98,"Weiss nicht"
"f5f",99,"Keine Angabe"
"f5g",1,"Viel zu viel"
"f5g",2,"Zu viel"
"f5g",3,"Gerade richtig"
"f5g",4,"Zu wenig"
"f5g",5,"Viel zu wenig"
"f5g",88,"Doppelnennungen"
"f5g",98,"Weiss nicht"
"f5g",99,"Keine Angabe"
"f5h",1,"Viel zu viel"
"f5h",2,"Zu viel"
"f5h",3,"Gerade richtig"
"f5h",4,"Zu wenig"
"f5h",5,"Viel zu wenig"
"f5h",98,"Weiss nicht"
"f5h",99,"Keine Angabe"
"f5i",1,"Viel zu viel"
"f5i",2,"Zu viel"
"f5i",3,"Gerade richtig"
"f5i",4,"Zu wenig"
"f5i",5,"Viel zu wenig"
"f5i",98,"Weiss nicht"
"f5i",99,"Keine Angabe"
"f5j",1,"Viel zu viel"
"f5j",2,"Zu viel"
"f5j",3,"Gerade richtig"
"f5j",4,"Zu wenig"
"f5j",5,"Viel zu wenig"
"f5j",98,"Weiss nicht"
"f5j",99,"Keine Angabe"
"f5k",1,"Viel zu viel"
"f5k",2,"Zu viel"
"f5k",3,"Gerade richtig"
"f5k",4,"Zu wenig"
"f5k",5,"Viel zu wenig"
"f5k",88,"Doppelnennungen"
"f5k",98,"Weiss nicht"
"f5k",99,"Keine Angabe"
"f5l",1,"Viel zu viel"
"f5l",2,"Zu viel"
"f5l",3,"Gerade richtig"
"f5l",4,"Zu wenig"
"f5l",5,"Viel zu wenig"
"f5l",98,"Weiss nicht"
"f5l",99,"Keine Angabe"
"f5m",1,"Viel zu viel"
"f5m",2,"Zu viel"
"f5m",3,"Gerade richtig"
"f5m",4,"Zu wenig"
"f5m",5,"Viel zu wenig"
"f5m",88,"Doppelnennungen"
"f5m",98,"Weiss nicht"
"f5m",99,"Keine Angabe"
"f6",1,"Die Stadt sollte ihr Dienstleistungsangebot weiter ausbauen, auch wenn dies mehr Geld ko"
"f6",2,"Die Stadt sollte ihre heutigen Dienstleistungen aufrechterhalten."
"f6",3,"Die Stadt sollte mehr sparen und damit auch gewisse Angebote einschränken."
"f6",88,"Doppelnennungen"
"f6",98,"Weiss nicht"
"f6",99,"Keine Angabe"
"f60a",1,"Sehr unzufrieden"
"f60a",2,2
"f60a",3,3
"f60a",4,4
"f60a",5,5
"f60a",6,"Sehr zufrieden"
"f60a",88,"Doppelnennungen"
"f60a",98,"Weiss nicht"
"f60a",99,"Keine Angabe"
"f60b",1,"Sehr unzufrieden"
"f60b",2,2
"f60b",3,3
"f60b",4,4
"f60b",5,5
"f60b",6,"Sehr zufrieden"
"f60b",88,"Doppelnennungen"
"f60b",98,"Weiss nicht"
"f60b",99,"Keine Angabe"
"f60c",1,"Sehr unzufrieden"
"f60c",2,2
"f60c",3,3
"f60c",4,4
"f60c",5,5
"f60c",6,"Sehr zufrieden"
"f60c",88,"Doppelnennungen"
"f60c",98,"Weiss nicht"
"f60c",99,"Keine Angabe"
"f7",1,"Sehr schlecht"
"f7",2,"Eher schlecht"
"f7",3,"Teils gut, teils schlecht"
"f7",4,"Eher gut"
"f7",5,"Sehr gut"
"f7",88,"Doppelnennungen"
"f7",98,"Weiss nicht"
"f7",99,"Keine Angabe"
"f8",1,"Schlechter als heute"
"f8",2,"Bleibt gleich"
"f8",3,"Besser als heute"
"f8",88,"Doppelnennungen"
"f8",98,"Weiss nicht"
"f8",99,"Keine Angabe"
"f9",1,"Sehr schlecht"
"f9",2,"Eher schlecht"
"f9",3,"Teils gut, teils schlecht"
"f9",4,"Eher gut"
"f9",5,"Sehr gut"
"f9",88,"Doppelnennungen"
"f9",98,"Weiss nicht"
"f9",99,"Keine Angabe"
"fbversion",1,"V1"
"fbversion",2,"V2"
"fbversion",99,"Unbekannt"
"kreis",1,"Kreis 01"
"kreis",10,"Kreis 10"
"kreis",11,"Kreis 11"
"kreis",12,"Kreis 12"
"kreis",2,"Kreis 02"
"kreis",3,"Kreis 03"
"kreis",4,"Kreis 04"
"kreis",5,"Kreis 05"
"kreis",6,"Kreis 06"
"kreis",7,"Kreis 07"
"kreis",8,"Kreis 08"
"kreis",9,"Kreis 09"
"methode",1,"cati"
"methode",2,"online"
"methode",3,"schriftlich"
"methode",4,"follow-up"
"methode",99,"Keine Angabe"
"s1",1,"Mann"
"s1",2,"Frau"
"s1",99,"Keine Angabe"
"s11a",1,"Arbeitsplatz, Ausbildung, Schule, Studium, Weiterbildung (näher zum Arbeitsplatz, Bildung etc.)"
"s11a",10,"Zufall"
"s11a",11,"Freunde / Bekannte / Beziehung (Heirat, Familie, soziale Kontakte, soziales Umfeld)"
"s11a",12,"hier geboren"
"s11a",13,"Infrastruktur (Lebensqualität, Krankheit, Flughafen, Bildungseinrichtung, Lebensstandard, gute Verkehrsanbindung, Dienstleistungen)"
"s11a",14,"Gegend / Lage (Grünfläche, Natur, Umgebung, geografische Lage)"
"s11a",15,"Flüchtling (politische Situation, Krieg, Asyl)"
"s11a",16,"Weil es mir hier gefällt (Stadt ist schön, fühle mich wohl, Attraktivität, nicht langweilig, dynamisch, Altstadt, liebe die Stadt, Traum, ist gut)"
"s11a",17,"Offenheit / multikulturell (Ausländerfreundlichkeit, Mentalität, Internationalität)"
"s11a",18,"See"
"s11a",2,"Familiäre Situation (von zuhause ausziehen, wegen den Eltern, Geburt)"
"s11a",20,"Viele Möglichkeiten, grosses Angebot, vielseitig (Vergnügung, Ausgang, Freizeit, Shopping, Restaurants, Sport, für alles)"
"s11a",21,"Finanzielle Gründe, wirtschaftliche Lage (Jobmöglichkeiten, noch keine Stelle, Job- Perspektive)"
"s11a",22,"Gewohnheit / Heimweh / Heimat (hier aufgewachsen)"
"s11a",23,"Neugier, etwas Neues (Auslanderfahrung, neues Land, Erfahrungen sammeln)"
"s11a",24,"Sicherheit"
"s11a",25,"Sauberkeit"
"s11a",26,"Politik (Demokratie)"
"s11a",27,"Sprache / Sprache lernen"
"s11a",3,"Stadtleben / Grosse Stadt (weg vom Land, Anonymität, Freiräume, Grösse der Stadt, Stadtmensch, besseres Leben, Urban Lifestyle)"
"s11a",4,"Passende Wohnung (Grösse, Ausstattung, Wohnung (ohne Zusatz), Genossenschaftswohnung, Wohneigentum, WG)"
"s11a",5,"Günstige Wohnung (Miete)"
"s11a",6,"Schulsituation der Kinder (Perspektive der Kinder)"
"s11a",7,"Günstigere Steuern"
"s11a",8,"Verkehrserschliessung"
"s11a",9,"Kulturelles Angebot"
"s11a",95,"anderes (Freiheit, Anonymität, seit Ankunft hier, Flexibilität, persönliche / private Gründe, etc.)"
"s11a",98,"weiss nicht"
"s11a",99,"keine Angabe"
"s11b",1,"Arbeitsplatz, Ausbildung, Schule, Studium, Weiterbildung (näher zum Arbeitsplatz, Bildung etc.)"
"s11b",10,"Zufall"
"s11b",11,"Freunde / Bekannte / Beziehung (Heirat, Familie, soziale Kontakte, soziales Umfeld)"
"s11b",12,"hier geboren"
"s11b",13,"Infrastruktur (Lebensqualität, Krankheit, Flughafen, Bildungseinrichtung, Lebensstandard, gute Verkehrsanbindung, Dienstleistungen)"
"s11b",14,"Gegend / Lage (Grünfläche, Natur, Umgebung, geografische Lage)"
"s11b",15,"Flüchtling (politische Situation, Krieg, Asyl)"
"s11b",16,"Weil es mir hier gefällt (Stadt ist schön, fühle mich wohl, Attraktivität, nicht langweilig, dynamisch, Altstadt, liebe die Stadt, Traum, ist gut)"
"s11b",17,"Offenheit / multikulturell (Ausländerfreundlichkeit, Mentalität, Internationalität)"
"s11b",18,"See"
"s11b",2,"Familiäre Situation (von zuhause ausziehen, wegen den Eltern, Geburt)"
"s11b",20,"Viele Möglichkeiten, grosses Angebot, vielseitig (Vergnügung, Ausgang, Freizeit, Shopping, Restaurants, Sport, für alles)"
"s11b",21,"Finanzielle Gründe, wirtschaftliche Lage (Jobmöglichkeiten, noch keine Stelle, Job- Perspektive)"
"s11b",22,"Gewohnheit / Heimweh / Heimat (hier aufgewachsen)"
"s11b",23,"Neugier, etwas Neues (Auslanderfahrung, neues Land, Erfahrungen sammeln)"
"s11b",24,"Sicherheit"
"s11b",25,"Sauberkeit"
"s11b",26,"Politik (Demokratie)"
"s11b",27,"Sprache / Sprache lernen"
"s11b",3,"Stadtleben / Grosse Stadt (weg vom Land, Anonymität, Freiräume, Grösse der Stadt, Stadtmensch, besseres Leben, Urban Lifestyle)"
"s11b",4,"Passende Wohnung (Grösse, Ausstattung, Wohnung (ohne Zusatz), Genossenschaftswohnung, Wohneigentum, WG)"
"s11b",5,"Günstige Wohnung (Miete)"
"s11b",6,"Schulsituation der Kinder (Perspektive der Kinder)"
"s11b",7,"Günstigere Steuern"
"s11b",8,"Verkehrserschliessung"
"s11b",9,"Kulturelles Angebot"
"s11b",95,"anderes (Freiheit, Anonymität, seit Ankunft hier, Flexibilität, persönliche / private Gründe, etc.)"
"s11b",98,"weiss nicht"
"s11b",99,"keine Angabe"
"s11c",1,"Arbeitsplatz, Ausbildung, Schule, Studium, Weiterbildung (näher zum Arbeitsplatz, Bildung etc.)"
"s11c",10,"Zufall"
"s11c",11,"Freunde / Bekannte / Beziehung (Heirat, Familie, soziale Kontakte, soziales Umfeld)"
"s11c",12,"hier geboren"
"s11c",13,"Infrastruktur (Lebensqualität, Krankheit, Flughafen, Bildungseinrichtung, Lebensstandard, gute Verkehrsanbindung, Dienstleistungen)"
"s11c",14,"Gegend / Lage (Grünfläche, Natur, Umgebung, geografische Lage)"
"s11c",15,"Flüchtling (politische Situation, Krieg, Asyl)"
"s11c",16,"Weil es mir hier gefällt (Stadt ist schön, fühle mich wohl, Attraktivität, nicht langweilig, dynamisch, Altstadt, liebe die Stadt, Traum, ist gut)"
"s11c",17,"Offenheit / multikulturell (Ausländerfreundlichkeit, Mentalität, Internationalität)"
"s11c",18,"See"
"s11c",2,"Familiäre Situation (von zuhause ausziehen, wegen den Eltern, Geburt)"
"s11c",20,"Viele Möglichkeiten, grosses Angebot, vielseitig (Vergnügung, Ausgang, Freizeit, Shopping, Restaurants, Sport, für alles)"
"s11c",21,"Finanzielle Gründe, wirtschaftliche Lage (Jobmöglichkeiten, noch keine Stelle, Job- Perspektive)"
"s11c",22,"Gewohnheit / Heimweh / Heimat (hier aufgewachsen)"
"s11c",23,"Neugier, etwas Neues (Auslanderfahrung, neues Land, Erfahrungen sammeln)"
"s11c",24,"Sicherheit"
"s11c",25,"Sauberkeit"
"s11c",26,"Politik (Demokratie)"
"s11c",27,"Sprache / Sprache lernen"
"s11c",3,"Stadtleben / Grosse Stadt (weg vom Land, Anonymität, Freiräume, Grösse der Stadt, Stadtmensch, besseres Leben, Urban Lifestyle)"
"s11c",4,"Passende Wohnung (Grösse, Ausstattung, Wohnung (ohne Zusatz), Genossenschaftswohnung, Wohneigentum, WG)"
"s11c",5,"Günstige Wohnung (Miete)"
"s11c",6,"Schulsituation der Kinder (Perspektive der Kinder)"
"s11c",7,"Günstigere Steuern"
"s11c",8,"Verkehrserschliessung"
"s11c",9,"Kulturelles Angebot"
"s11c",95,"anderes (Freiheit, Anonymität, seit Ankunft hier, Flexibilität, persönliche / private Gründe, etc.)"
"s11c",98,"weiss nicht"
"s11c",99,"keine Angabe"
"s11d",1,"Arbeitsplatz, Ausbildung, Schule, Studium, Weiterbildung (näher zum Arbeitsplatz, Bildung etc.)"
"s11d",10,"Zufall"
"s11d",11,"Freunde / Bekannte / Beziehung (Heirat, Familie, soziale Kontakte, soziales Umfeld)"
"s11d",12,"hier geboren"
"s11d",13,"Infrastruktur (Lebensqualität, Krankheit, Flughafen, Bildungseinrichtung, Lebensstandard, gute Verkehrsanbindung, Dienstleistungen)"
"s11d",14,"Gegend / Lage (Grünfläche, Natur, Umgebung, geografische Lage)"
"s11d",15,"Flüchtling (politische Situation, Krieg, Asyl)"
"s11d",16,"Weil es mir hier gefällt (Stadt ist schön, fühle mich wohl, Attraktivität, nicht langweilig, dynamisch, Altstadt, liebe die Stadt, Traum, ist gut)"
"s11d",17,"Offenheit / multikulturell (Ausländerfreundlichkeit, Mentalität, Internationalität)"
"s11d",18,"See"
"s11d",2,"Familiäre Situation (von zuhause ausziehen, wegen den Eltern, Geburt)"
"s11d",20,"Viele Möglichkeiten, grosses Angebot, vielseitig (Vergnügung, Ausgang, Freizeit, Shopping, Restaurants, Sport, für alles)"
"s11d",21,"Finanzielle Gründe, wirtschaftliche Lage (Jobmöglichkeiten, noch keine Stelle, Job- Perspektive)"
"s11d",22,"Gewohnheit / Heimweh / Heimat (hier aufgewachsen)"
"s11d",23,"Neugier, etwas Neues (Auslanderfahrung, neues Land, Erfahrungen sammeln)"
"s11d",24,"Sicherheit"
"s11d",25,"Sauberkeit"
"s11d",26,"Politik (Demokratie)"
"s11d",27,"Sprache / Sprache lernen"
"s11d",3,"Stadtleben / Grosse Stadt (weg vom Land, Anonymität, Freiräume, Grösse der Stadt, Stadtmensch, besseres Leben, Urban Lifestyle)"
"s11d",4,"Passende Wohnung (Grösse, Ausstattung, Wohnung (ohne Zusatz), Genossenschaftswohnung, Wohneigentum, WG)"
"s11d",5,"Günstige Wohnung (Miete)"
"s11d",6,"Schulsituation der Kinder (Perspektive der Kinder)"
"s11d",7,"Günstigere Steuern"
"s11d",8,"Verkehrserschliessung"
"s11d",9,"Kulturelles Angebot"
"s11d",95,"anderes (Freiheit, Anonymität, seit Ankunft hier, Flexibilität, persönliche / private Gründe, etc.)"
"s11d",98,"weiss nicht"
"s11d",99,"keine Angabe"
"s11e",1,"Arbeitsplatz, Ausbildung, Schule, Studium, Weiterbildung (näher zum Arbeitsplatz, Bildung etc.)"
"s11e",10,"Zufall"
"s11e",11,"Freunde / Bekannte / Beziehung (Heirat, Familie, soziale Kontakte, soziales Umfeld)"
"s11e",12,"hier geboren"
"s11e",13,"Infrastruktur (Lebensqualität, Krankheit, Flughafen, Bildungseinrichtung, Lebensstandard, gute Verkehrsanbindung, Dienstleistungen)"
"s11e",14,"Gegend / Lage (Grünfläche, Natur, Umgebung, geografische Lage)"
"s11e",15,"Flüchtling (politische Situation, Krieg, Asyl)"
"s11e",16,"Weil es mir hier gefällt (Stadt ist schön, fühle mich wohl, Attraktivität, nicht langweilig, dynamisch, Altstadt, liebe die Stadt, Traum, ist gut)"
"s11e",17,"Offenheit / multikulturell (Ausländerfreundlichkeit, Mentalität, Internationalität)"
"s11e",18,"See"
